mean EN difference,geom-mean_eta_both,MagpieData mean Electronegativity,max ionic char,MagpieData avg_dev MendeleevNumber,MagpieData minimum Electronegativity,MagpieData range MeltingT,MagpieData mean Row,MagpieData avg_dev NpValence,MagpieData mean GSbandgap,std_dev EN difference,Formation_energy
0.62758565,0.37063882,0.7981837,0.89660656,0.71016115,0.5301483,0.81647027,0.5482169,0.7506174,0.21540369,0.63301563,-0.31507578
0.32065967,0.39312536,0.8228572,0.5309268,0.000132509,0.8258958,0.9454642,0.40599626,0.5631359,0.44049618,0.1646051,0.047404226
0.15612757,0.40795562,0.7807635,0.35500395,0.014347727,0.9737233,0.22627091,0.48957697,0.57716274,0.32104218,0.17230907,-0.0835359
0.41824597,0.39613843,0.6735543,0.63253707,0.7082244,0.567523,0.35630548,0.7446139,0.9880574,0.3111237,0.098005965,-0.41029534
0.39012352,0.49346784,0.6686414,0.7687631,0.4908347,0.5092233,0.9858183,0.5245431,0.60608256,0.54944354,0.6720269,-0.18123339
-0.053750522,0.1624156,0.7289885,-0.09302926,0.25786197,0.97263443,0.832175,0.5977272,0.7398197,0.684417,0.099547885,0.002753544
0.3804551,0.5488871,0.86008465,0.8601551,0.2959771,0.47182834,0.99586004,0.376953,0.61694574,0.74642974,0.7417679,-0.1064345
0.21757105,0.3527867,0.71952236,0.42346624,0.21472622,0.7511632,0.9923658,0.5522523,0.44824004,0.5682932,0.27544004,0.006687343
0.15821688,0.34421107,0.6398232,0.28033382,0.4014429,0.79644525,0.7336384,0.5817708,0.7888229,0.56210184,-0.001433118,-0.05908214
0.37059638,0.5261291,0.8245188,0.8259931,0.43166894,0.41608688,0.99278486,0.50054127,0.6484163,0.70402867,0.6987636,-0.12272109
0.26917848,0.34848496,0.6089506,0.4856031,0.49224678,0.7363143,0.7617264,0.59794605,0.7738433,0.54158354,0.16182175,-0.115824774
0.38720268,0.39412412,0.95444083,0.9493008,0.52414227,0.39996555,0.98831934,0.40548345,0.5864146,0.73976296,0.85350037,-0.22903176
0.7478267,0.568089,0.7083206,0.76974624,0.6841235,0.7076694,0.39507157,0.88313514,0.999704,0.11322088,-0.08467492,-0.6624638
0.3224169,0.38947913,0.83768636,0.42061722,0.09611337,0.88815254,0.9914104,0.5261273,0.369362,0.57792157,0.16156632,0.052479137
0.21580356,0.2687243,0.74721,0.39465085,0.2686213,0.7589312,0.99337286,0.5819292,0.54541683,0.5911882,0.26672032,0.028348742
0.38472322,0.35584313,0.7594924,0.6793536,0.27810714,0.6684303,0.98142976,0.5413944,0.5391419,0.4512646,0.37403718,-0.14184077
0.21702324,0.46764085,0.6994997,0.43122485,0.29251844,0.703297,0.9950967,0.53339994,0.49621522,0.6514777,0.2903255,-0.005136658
0.24920143,0.5286098,0.67930245,0.4341091,0.4927357,0.5178038,0.36435208,0.7220243,0.94549394,0.67547935,0.4086933,-0.29820058
0.13189663,0.39859343,0.7375703,0.21752042,0.07166738,0.8971287,0.41440624,0.41452113,0.7564514,0.5249467,0.042938992,-0.00375499
0.34736472,0.3720087,0.8441124,0.5233935,0.030475292,0.8400489,0.9829119,0.48817736,0.48903102,0.5013629,0.10783419,0.012465065
0.3563974,0.45756912,0.6617045,0.674509,0.42470556,0.614483,0.9854958,0.5330298,0.578179,0.5327498,0.5765759,-0.11274708
0.1357337,0.37787542,0.82767147,0.3591722,0.13518731,0.99451035,0.18151228,0.688149,0.5551306,0.027879447,0.35312027,-0.35380462
0.4153449,0.44958895,0.679208,0.6613698,0.24776758,0.5356024,0.9450324,0.47837672,0.56823164,0.4306507,0.45961872,-0.21356422
0.27423915,0.37442178,0.7591541,0.53954947,0.21258521,0.7289638,0.9907992,0.53028816,0.45423296,0.5064422,0.3506733,-0.051083796
0.46812987,0.5025574,0.6394481,0.6668296,0.5784407,0.5600985,0.93349093,0.6223506,0.6586107,0.4241116,0.44721538,-0.25727797
0.1956662,0.3800746,0.7022319,0.3087444,0.23429047,0.81115043,0.9813818,0.5482909,0.5113492,0.5474851,0.19253038,0.10293722
0.084723905,0.41666645,0.7162223,0.29144463,0.09238663,0.8807268,0.33984622,0.45812276,0.67236483,0.26310468,0.061941195,-0.04138239
0.49857223,0.5768768,0.7900464,0.4153855,0.6457372,0.58187926,0.2852349,0.8870947,0.99776816,0.2865371,0.10216986,-0.5175611
0.33798128,0.3491323,0.89818794,0.55611515,-0.08128636,0.94863135,0.44031933,0.33790836,0.76649475,0.74164534,0.42306292,0.013674505
0.35431814,0.4626795,0.8209266,0.79164004,0.52543795,0.34950128,0.96641785,0.4418425,0.5004892,0.6138346,0.7152557,-0.20064624
0.22089453,0.39842156,0.84867376,0.34647804,-0.044152386,0.9522557,0.33270767,0.3708905,0.78044003,0.6238657,0.33982325,-0.03198906
0.80684716,0.46657607,0.97398883,0.98760927,0.8691736,0.64740777,0.4351772,0.55379665,0.89980304,0.26554447,0.8213084,-0.5035175
0.21450801,0.28252363,0.81466085,0.3606333,0.13906622,0.84871554,0.9959092,0.59279865,0.4652149,0.61961716,0.08881228,0.0700707
0.31190947,0.39395767,0.6417978,0.59274447,0.49118966,0.7189795,0.82328683,0.535379,0.7439344,0.46208587,0.30610564,-0.070198506
0.203095,0.3759603,0.7696498,0.26041403,0.09306418,0.8497477,0.5119018,0.35107672,0.85461396,0.76731503,0.2694687,-0.062829405
0.18908486,0.3571396,0.7714703,0.23604394,0.10353372,0.88757503,0.9759948,0.5188653,0.51766264,0.56556976,0.006858361,0.09465365
0.1889078,0.3369662,0.77455467,0.31743193,0.15192243,0.97420377,0.47759646,0.5115268,0.5260292,0.1894105,0.32313347,-0.10845757
0.34229884,0.36934286,0.692153,0.60378885,0.3719049,0.6943134,0.97181493,0.53452605,0.52625155,0.49109694,0.40055647,-0.10560434
0.65416896,0.5206831,0.74734855,0.72858834,0.7154131,0.7430148,0.5254991,0.8586668,0.9992215,0.19117731,-0.14282183,-0.60921454
0.35967585,0.5185938,0.71461105,0.7846461,0.5140105,0.3439642,0.993522,0.50006187,0.5109793,0.6912608,0.7068838,-0.29583532
0.2345213,0.4106938,0.7145061,0.4732882,0.27917,0.7448146,0.99300647,0.53481597,0.46964678,0.59359145,0.4129337,0.008819998
0.15857661,0.2500923,0.8249811,0.28865469,0.2284698,0.9876418,0.6337276,0.66514623,0.5995677,0.15839116,0.28483185,-0.28563318
0.37028903,0.4071166,0.8751194,0.85236335,0.49348998,0.40189534,0.97927547,0.4626131,0.52581334,0.6418421,0.74410295,-0.1881182
0.14218363,0.41571012,0.6513251,0.2860491,0.4273357,0.61733973,0.38835642,0.71126384,0.91508365,0.5652213,0.09785434,-0.16711327
0.16413419,0.46718642,0.65704674,0.43844116,0.44830227,0.6317092,0.3146452,0.7090324,0.8719075,0.32512358,0.008265471,-0.21057941
0.18582469,0.406809,0.62457573,0.41257727,0.39826238,0.6015148,0.3011263,0.63995373,0.85255146,0.49127844,0.08078499,-0.1509772
0.14953598,0.14005513,0.8018445,0.2743523,0.1874246,0.96753216,0.78229326,0.45486844,0.67463773,0.6370023,0.30553284,-0.033264015
0.36347723,0.45034716,0.7068386,0.5928718,0.39933538,0.5744154,0.38438815,0.56842923,0.89291835,0.6610647,0.35891753,-0.14656143
0.31245255,0.38852343,0.718475,0.54922044,0.6531179,0.64629483,0.55230945,0.6754774,0.88087714,0.13689984,0.34938744,-0.37333804
0.2975927,0.32440767,0.8353531,0.43177468,0.12862429,0.8718759,0.98971605,0.5127472,0.4375051,0.6063875,0.1088496,0.089404196
0.42502794,0.49218896,0.8028127,0.3312439,0.7583513,0.5452621,0.4940992,0.883458,0.99853325,0.39651605,-0.021168094,-0.57511234
0.21765475,0.34352553,0.6716436,0.4097764,0.32938123,0.78296447,0.63173544,0.53507936,0.73580575,0.45147908,0.015059197,-0.06415669
0.268012,0.45998022,0.75630593,0.63749164,0.25288337,0.59005344,0.9947095,0.5464176,0.48764986,0.555094,0.6000838,-0.11007338
0.3057724,0.34347618,0.795374,0.5849428,0.1870833,0.70011675,0.9907028,0.5183388,0.47090364,0.48713934,0.3114514,-0.058759473
0.41045898,0.47763413,0.88062835,0.9191001,0.37340337,0.39533514,0.9969852,0.40653798,0.6541046,0.77892566,0.8066463,-0.17538929
0.45313707,0.49987572,0.7466552,0.7932469,0.5687777,0.382417,0.9135391,0.44301486,0.66171324,0.35182738,0.6489649,-0.29055968
0.5714935,0.2771103,0.8775394,0.93654525,0.79030657,0.47894555,0.6884397,0.60168374,0.6980014,0.23030546,0.73166716,-0.39594457
0.35470513,0.45258072,0.6670411,0.76494855,0.5293535,0.4771809,0.9381304,0.5055601,0.54084116,0.4831167,0.6694021,-0.2364008
0.22312582,0.39302325,0.6374562,0.5547546,0.6338153,0.63941824,0.33883882,0.795264,0.9090193,0.29139543,0.04200208,-0.3489169
0.84716123,0.5866323,0.88176394,0.9276133,0.63827753,0.73783386,0.48425505,0.892357,0.99972177,-0.05378661,-0.18915427,-0.7184999
0.4943588,0.5720383,0.8463301,0.56829846,0.1538385,0.5194322,0.35457417,0.47754806,0.92250675,0.5682098,0.45628238,-0.21817017
0.94041455,0.6344352,0.8643234,0.9524731,0.623613,0.8092483,0.44503355,0.95081246,0.9999866,-0.06885472,-0.15101355,-0.766065
0.31400374,0.4795733,0.7611667,0.3907496,0.1126278,0.5948148,0.2778082,0.51834047,0.83597183,0.33065045,0.103995875,-0.16210538
0.12239339,0.41142702,0.6190284,0.4065806,0.42704177,0.6125463,0.34553233,0.68314844,0.8331613,0.3355452,0.02921867,-0.2267223
0.24718286,0.4019503,0.6644211,0.5154846,0.2524216,0.6864845,0.90549266,0.4985614,0.61411905,0.37222135,0.2831058,-0.091017775
0.1953821,0.3793857,0.7812344,0.22566766,0.000417482,0.8875381,0.46515852,0.3742319,0.7933018,0.60237217,0.11584978,-0.018022824
0.3671862,0.38045824,0.8455167,0.59516704,0.005085577,0.86495423,0.9316011,0.36236545,0.5424826,0.4037224,0.3014152,0.00771474
0.43114015,0.47622484,0.62186885,0.69394565,0.6890046,0.43189913,0.91795224,0.62291807,0.64816713,0.4172466,0.63966644,-0.2942727
0.3183406,0.28045058,0.7901553,0.5233997,0.19154294,0.8756722,0.9368563,0.44526833,0.63032436,0.58097196,0.107157715,0.04966929
0.35665315,0.50825644,0.6924817,0.44843465,0.51566327,0.5229013,0.97679067,0.5966407,0.5173917,0.56995815,0.4647534,-0.109555274
0.34611788,0.37634882,0.8530757,0.583707,0.10036087,0.9067375,0.41915458,0.38259712,0.770284,0.44266766,0.29165906,-0.07471071
0.121747956,0.31368345,0.7285598,0.15979408,0.17684731,0.895924,0.9280895,0.53914094,0.67183995,0.59828424,-0.015736874,0.064687155
0.31241032,0.41187456,0.7214807,0.56249833,0.2489116,0.68367094,0.96888137,0.5232793,0.56418204,0.44538122,0.31035355,-0.10742976
0.40321106,0.4526411,0.71477324,0.7771268,0.56634474,0.38767022,0.9145437,0.49572736,0.6087154,0.41719985,0.6433706,-0.2562587
0.12059365,0.3763448,0.8100888,0.25648603,0.045191403,0.9352435,0.93225896,0.52649677,0.48546275,0.38061258,0.11800027,0.09639674
0.39904577,0.56515086,0.7237052,0.67471266,0.44788027,0.45022982,0.3428656,0.58241355,0.9282926,0.6948817,0.4491,-0.22175378
0.44735214,0.5410826,0.87429893,0.6627977,0.12130855,0.5334519,0.34701386,0.36871254,0.91780233,0.7558197,0.545689,-0.20021135
0.21731284,0.1924202,0.8367859,0.5811697,0.34719986,0.8405112,0.47918865,0.36600977,0.9164263,0.89180285,0.4847494,-0.19298196
0.24924903,0.347706,0.7432104,0.5116663,0.23823361,0.7007797,0.9920002,0.54062366,0.46409345,0.53538996,0.31416237,-0.017365681
0.35853475,0.36924174,0.67123604,0.6626375,0.46110943,0.64386845,0.9072586,0.5353858,0.6664596,0.40496895,0.40248272,-0.18077174
0.16371758,0.4013492,0.6797451,0.32324648,0.37743804,0.6792811,0.3327969,0.5704386,0.9011861,0.75087285,0.30129343,-0.12985909
0.30345738,0.58492625,0.70198643,0.6945608,0.47034827,0.50115085,0.99239314,0.5239756,0.5728984,0.58409107,0.5699905,-0.17779295
0.16124824,0.36581483,0.81680137,0.2912841,0.024794588,0.9204737,0.9507208,0.5334937,0.55340564,0.4346964,0.092001475,0.059671383
0.27521583,0.3918921,0.82090694,0.38069078,0.12249934,0.9052483,0.9922699,0.5415579,0.3044402,0.61377645,0.16693662,0.05703912
0.2047491,0.3596459,0.8026321,0.34109038,0.10411879,0.88997865,0.9680793,0.5600633,0.5294483,0.4775029,0.093744285,0.044662006
0.08411009,0.35210186,0.6134683,0.20142409,0.49845845,0.65160596,0.41441447,0.6976994,0.92862517,0.6722911,0.19710234,-0.18501334
0.45177928,0.4825151,0.67279637,0.76489747,0.7436032,0.36385697,0.68363476,0.55849206,0.68422437,0.4709825,0.717541,-0.29095924
0.31482458,0.53800774,0.6768012,0.5559918,0.48570228,0.5002197,0.9861806,0.5381732,0.5225054,0.5947416,0.45160896,-0.15910913
0.28936782,0.6880387,0.7622266,0.59746736,0.49419117,0.4987484,0.9982422,0.38344115,0.4464648,0.77855337,0.52061737,-0.18704823
0.17558919,0.34727037,0.7319236,0.2795096,0.1373864,0.8064611,0.99371135,0.54343694,0.4104882,0.62540674,0.11774602,0.07384177
0.109758645,0.4736694,0.827982,0.40078112,0.09550751,0.9963411,0.07800243,0.68411076,0.44620067,0.24087869,0.4852722,-0.2543747
0.13888718,0.25466806,0.6912567,0.118487455,0.24305683,0.9099398,0.9879277,0.64251304,0.48460647,0.69616723,-0.007493743,-0.024091965
0.3114888,0.66260684,0.6800625,0.6470333,0.50261545,0.4084726,0.9974371,0.47203696,0.52797925,0.7548724,0.6296551,-0.110593796
0.26793727,0.42142987,0.6547357,0.4969744,0.4322238,0.68464005,0.97661835,0.5478836,0.45685104,0.5044985,0.48162004,-0.054035734
0.17093831,0.34376433,0.7618356,0.32206574,0.06531405,0.893347,0.6789901,0.4116949,0.6368189,0.40652713,0.07879976,0.036468744
0.44769585,0.43049908,0.9357714,0.9241058,0.49328986,0.40907064,0.9842179,0.41618693,0.5691155,0.68814754,0.84176004,-0.18601336
0.078463115,0.3194582,0.83951086,0.20807202,0.10927317,0.9666273,0.8683656,0.6512159,0.6406114,0.15827477,0.024189655,-0.09528388
0.04826167,0.28151375,0.6797129,0.082348526,0.19443943,0.93290067,0.8155068,0.49933785,0.7257707,0.6364444,0.062775746,0.09566348
0.21137114,0.30547228,0.76092374,0.24585356,0.22241148,0.9313048,0.9789838,0.5840233,0.55733633,0.6781032,0.10198588,0.07199555
0.2465023,0.42716575,0.69059634,0.34784928,0.26818037,0.642287,0.39456913,0.488612,0.8469494,0.6809542,0.2028776,-0.052509416
0.069220535,0.36455616,0.72537786,0.20839693,0.078404374,0.9111902,0.51336247,0.45532188,0.6805304,0.42196524,0.09089273,0.023025015
0.32378107,0.53706115,0.69266206,0.55687875,0.4641056,0.5916466,0.98649395,0.5104792,0.57452816,0.5738604,0.42473808,-0.11031984
0.16228747,0.34040037,0.775106,0.23620039,0.07490318,0.9163778,0.92090577,0.523337,0.6087322,0.44263223,0.049461853,0.07140189
0.3431967,0.40240598,0.73137796,0.45511684,0.14404301,0.7409932,0.35147655,0.39840937,0.78690445,0.46277493,0.12708342,-0.049136113
0.9283005,0.56914127,0.9454583,0.9552447,0.7342529,0.8179394,0.3946873,0.80877674,0.9990467,0.26186994,0.11536941,-0.5198726
0.109978,0.37770864,0.65714014,0.12453103,0.6303462,0.68647957,0.35701984,0.77739537,0.9313918,0.44918624,0.000915274,-0.28326404
0.23185277,0.2630772,0.78481764,0.27662304,0.29500887,0.95777667,0.9912773,0.6910658,0.50898856,0.7329526,0.17598441,-0.04322595
0.12640573,0.36735666,0.8336896,0.32838556,0.057014536,0.9390817,0.86306554,0.5850172,0.6369534,0.22845566,0.11304356,-0.027932443
0.12172414,0.3319835,0.829164,0.40361214,0.17400818,0.9862729,0.17295842,0.62094903,0.62988895,0.19223471,0.31569207,-0.23496115
0.15975267,0.23673756,0.7648143,0.15367852,0.2456478,0.9798186,0.8344544,0.5862578,0.5085952,0.4818446,0.3438236,-0.19628072
0.31772658,0.3861346,0.6922105,0.6433289,0.33230597,0.6855757,0.25449866,0.5037303,0.75455016,0.1334355,0.095169246,-0.21102294
0.21939003,0.3877883,0.72213197,0.30549696,0.12851675,0.76227,0.99001247,0.5099573,0.4186182,0.56748366,0.18933612,0.008285715
0.6355407,0.5653425,0.7923726,0.5546957,0.6233038,0.5929448,0.33935928,0.8779235,0.9977394,0.19530116,0.080492906,-0.449916
0.1231721,0.42093837,0.61207455,0.26720887,0.5500731,0.66164565,0.3816925,0.7612589,0.9243837,0.53588855,0.16312803,-0.23486584
0.28807178,0.48749357,0.7272098,0.8064743,0.5075596,0.39307398,0.99038154,0.48999307,0.5493225,0.66784424,0.70088315,-0.21349932
0.1543638,0.37030986,0.63760865,0.38072503,0.49018762,0.6712946,0.38249078,0.6893388,0.857573,0.3223536,-0.06928233,-0.24271688
0.2750062,0.35915056,0.7145394,0.4390564,0.29418954,0.7982828,0.4989895,0.48542184,0.77791524,0.36586127,0.030863509,-0.069191195
0.16379565,0.3970637,0.7707121,0.2837362,0.062846735,0.89675856,0.9490931,0.50581264,0.43779817,0.42036563,0.12525812,0.065696955
0.6772605,0.4961469,0.79499,0.76209533,0.72090936,0.726117,0.5809707,0.8986327,0.99939245,0.12968245,-0.21651703,-0.6391691
0.20313044,0.35218897,0.6233149,0.5010775,0.53468025,0.62363803,0.36429426,0.6343132,0.9083054,0.66505575,0.30942553,-0.17486069
0.36306462,0.6767671,0.770642,0.6955935,0.52166605,0.42874387,0.9981632,0.43726563,0.5183959,0.7861801,0.63179713,-0.29106963
0.43126225,0.3877712,0.88571346,0.5896955,-0.051612925,0.87757087,0.36677533,0.24739724,0.8120519,0.55481434,0.27550083,-0.0465477
0.49067533,0.32492363,0.7831731,0.758497,0.35307845,0.6164237,0.9684306,0.5338615,0.64138806,0.43913212,0.38667998,-0.17631422
0.15583473,0.32494408,0.7778883,0.23756427,0.11949996,0.9184715,0.9404706,0.5775002,0.6215446,0.469846,0.007940826,0.077303335
0.9499325,0.69670117,0.8117778,0.95975924,0.6048528,0.82555544,0.44695267,0.9479991,0.9999886,-0.03904022,-0.14085081,-0.76155686
0.17984092,0.40392363,0.70630276,0.3033336,0.13824551,0.79278535,0.993511,0.52397186,0.37425214,0.61564845,0.21010502,0.07350443
0.21376237,0.39043975,0.78044736,0.37346858,0.09074419,0.8530625,0.94414043,0.5141001,0.5872717,0.4447794,0.1269526,0.04639582
0.1510985,0.26741847,0.79376435,0.17658344,0.121025324,0.961997,0.8509665,0.5488576,0.61551046,0.2790285,0.09947043,-0.043399684
0.32897374,0.46853516,0.6426331,0.7199053,0.6000128,0.465518,0.9892201,0.5776572,0.47474194,0.60945547,0.66075313,-0.2376843
0.17912623,0.48775885,0.8766191,0.532702,0.10869002,0.9983798,-0.078777626,0.7056487,0.47432637,0.37002236,0.6667955,-0.2813756
0.29239154,0.51044464,0.70399773,0.63311386,0.39638674,0.6221322,0.9939282,0.5359749,0.52895594,0.6018871,0.6329042,-0.13396394
0.3819018,0.36509773,0.7003372,0.5408433,0.74913365,0.7309532,0.58433485,0.7590864,0.9933746,0.2809051,-0.121291414,-0.502342
0.17378786,0.395641,0.65186346,0.42664802,0.5510123,0.6141812,0.27258754,0.7390389,0.88621837,0.30509362,-0.038823556,-0.29882285
0.22052301,0.43886086,0.7285225,0.39891487,-0.016461946,0.91153586,0.29439422,0.30642864,0.5238434,0.3231503,0.1629415,0.03529274
0.4104658,0.35762993,0.7732761,0.7077701,0.7149663,0.5588845,0.55129814,0.58071923,0.8285998,0.29721633,0.54850364,-0.3254919
0.1311869,0.30474493,0.6892979,0.17332478,0.14038554,0.8702785,0.6187687,0.4006454,0.73644084,0.62003493,-0.002965561,0.042917274
0.5608666,0.30687737,0.7948176,0.9208534,0.80857474,0.51533777,0.6425475,0.63881004,0.8917497,0.19818549,0.6036552,-0.54864913
0.32309377,0.48142412,0.68453914,0.6292981,0.3424004,0.6500312,0.9908073,0.54422545,0.52363646,0.5598337,0.61000514,-0.12607613
0.363215,0.40681398,0.70275855,0.87150615,0.6827277,0.41056696,0.92478853,0.53533435,0.5641018,0.4334854,0.69183767,-0.3169598
0.7784087,0.55653995,0.8672453,0.78214884,0.650278,0.76977175,0.50968736,0.82463133,0.9973079,0.08070561,-0.17922115,-0.53409815
0.3086407,0.6318538,0.6482287,0.5881076,0.46238974,0.50187504,0.9948229,0.5014461,0.5252181,0.64491904,0.5642537,-0.11834888
0.32467097,0.54171425,0.7396078,0.7053635,0.52632844,0.4138742,0.99571306,0.49036056,0.4736871,0.7121275,0.62495,-0.21653883
0.29440352,0.38615593,0.82848704,0.33013463,0.035733525,0.87518275,0.99216354,0.52520823,0.38211823,0.552804,0.10793879,0.0202589
0.24777068,0.5276737,0.7212304,0.5654361,0.26794028,0.6158993,0.9957414,0.53147596,0.4914551,0.6258063,0.632131,-0.084541686
0.21902719,0.42007637,0.76806295,0.30227873,0.056017097,0.8546451,0.9796915,0.46856305,0.41797817,0.53952575,0.12321845,0.031688236
0.29837173,0.37000847,0.69828117,0.5543567,0.3513302,0.7364845,0.7727183,0.5615841,0.7147145,0.37773782,0.13156499,-0.101974994
0.5239872,0.47379008,0.60517967,0.7912923,0.6633507,0.538086,0.8744739,0.61265004,0.7454791,0.3452891,0.57608277,-0.42061937
0.30462417,0.32331958,0.6505374,0.48510873,0.65831536,0.6922021,0.47359034,0.86075115,0.97917145,0.3204636,0.089945406,-0.3282621
0.4772029,0.42065772,0.70185685,0.8753935,0.7467289,0.4950347,0.8972663,0.6402216,0.6844028,0.34104243,0.6380076,-0.39160752
0.19217072,0.47844467,0.8568491,0.5074142,0.045803778,0.99616325,-0.003337639,0.66856873,0.45545298,0.05647026,0.50227237,-0.36401606
0.15395272,0.38147268,0.77827364,0.2665724,0.30453864,0.68892235,0.99474514,0.5175141,0.5154274,0.6606519,0.21617936,-0.010227
0.24402787,0.45949596,0.72683966,0.48335692,0.2591293,0.709254,0.99721444,0.5502349,0.5396871,0.68035483,0.46758172,-0.04265998
0.26441523,0.34200966,0.8132776,0.322633,0.060056563,0.84892446,0.9739888,0.44645697,0.5221309,0.52858645,0.10782674,0.045806125
0.23747173,0.40123397,0.78514075,0.2630317,0.11985903,0.899041,0.9906276,0.5661739,0.3470759,0.59585184,0.12412031,0.009775502
0.20781139,0.38649943,0.61399084,0.51726127,0.5176958,0.6103748,0.56104493,0.6511591,0.7805711,0.31122103,0.20285274,-0.300843
0.07238693,0.3888086,0.7599076,0.27449614,0.09688101,0.9044862,0.72110236,0.5500467,0.65162814,0.25986794,0.000932276,-0.022136055
0.26506415,0.29663575,0.82119584,0.47885635,0.11577532,0.7692686,0.99469644,0.534255,0.47147423,0.57358444,0.12601174,0.04211716
0.24869876,0.44884795,0.6672169,0.43137038,0.28920242,0.731009,0.9923699,0.53067726,0.46864617,0.58240086,0.42692262,0.007373448
0.13100588,0.38641787,0.85376257,0.45810017,0.023136536,0.9946156,0.06108041,0.38231474,0.55989623,0.9192013,0.780839,0.16759515
0.2626285,0.31402618,0.80154777,0.44202206,0.129939,0.7527938,0.9935764,0.50805306,0.4382402,0.5660518,0.1791341,0.017719585
0.2812443,0.515983,0.7111941,0.3672124,0.2969078,0.6181408,0.42274696,0.67742336,0.88384825,0.38541803,0.000493243,-0.17766164
0.123998836,0.3076318,0.87319994,0.22195774,0.1428065,0.965734,0.98281664,0.68516845,0.56954694,0.47619286,0.044282366,-0.009865892
0.28490683,0.39784265,0.77344495,0.51605976,0.10669596,0.7327621,0.9868111,0.5190363,0.48001924,0.5047684,0.25364083,-0.021889383
-0.11579734,0.33948547,0.80608654,0.04319497,0.23120719,0.9994209,0.23248401,0.8009558,0.59950393,0.66818094,0.43182108,-0.2776247
0.2109055,0.35309884,0.76906896,0.3090772,0.14003725,0.8418313,0.98949736,0.53531563,0.4079334,0.6130785,0.12188666,0.048476737
0.267065,0.3995377,0.80681264,0.43981424,0.03639109,0.82573515,0.9772118,0.4883401,0.49888307,0.5168698,0.13051401,0.029247727
0.3912948,0.38064688,0.64211476,0.72971046,0.7565017,0.45205325,0.6864186,0.5812298,0.70860267,0.36458153,0.65513694,-0.31352875
0.8712505,0.6026558,0.8739746,0.9168482,0.5926819,0.7502778,0.37388608,0.88672405,0.9996476,-0.0644288,-0.18708041,-0.70520484
0.3412322,0.42909822,0.7694992,0.7538409,0.43597236,0.5045353,0.94804263,0.49456203,0.45924538,0.56903017,0.67624396,-0.09494771
0.35667506,0.4424635,0.8636062,0.4453508,-0.09381191,0.79400826,0.42856008,0.33977863,0.83952725,0.5631915,0.2856695,-0.04802325
0.41509554,0.3932543,0.71466476,0.66630316,0.2717998,0.66151154,0.9236548,0.4866915,0.64776874,0.37955537,0.32610273,-0.17844859
0.40329784,0.451903,0.6797694,0.76810014,0.63818884,0.42166457,0.93573785,0.5617416,0.54015577,0.42999128,0.61116195,-0.29462495
0.054089747,0.27894694,0.7116779,0.14065096,0.21894783,0.9365647,0.5694283,0.4876153,0.79049945,0.6459965,0.11826523,0.012578773
0.37146536,0.5426644,0.79479283,0.8405426,0.295014,0.4445041,0.99753565,0.4651242,0.6285352,0.77457494,0.73723793,-0.107829325
0.16012661,0.3288216,0.66190237,0.15154931,0.2232582,0.7783288,0.9862125,0.5461205,0.44206885,0.6864717,0.060096283,0.08998229
0.27195087,0.33391365,0.7925286,0.54024327,0.15446603,0.70320106,0.99269146,0.51971674,0.46224567,0.50887895,0.2763618,-0.045766044
0.3759973,0.31989378,0.80767024,0.63249743,0.17927429,0.69249153,0.98697245,0.519141,0.5382496,0.49430782,0.21556967,-0.065927885
0.20919041,0.41970465,0.62781596,0.45440656,0.575886,0.6286722,0.42394897,0.8106713,0.9252548,0.36895397,0.042473778,-0.32850704
0.0828242,0.45996282,0.658849,0.17649768,0.4465213,0.5855613,0.42017382,0.75118774,0.9117889,0.48710573,-0.001836372,-0.1959916
0.37111866,0.33417848,0.71856534,0.7246545,0.65487754,0.70088494,0.44214246,0.85778123,0.97729075,0.24527848,0.07960089,-0.31880665
0.34564286,0.4985181,0.8745825,0.93051374,0.51327527,0.2930626,0.994552,0.37454143,0.57463646,0.77712965,0.8375713,-0.23865578
0.20153509,0.39018652,0.8121356,0.4349192,0.119975805,0.987778,0.2781856,0.5662855,0.4322568,0.16227214,0.3891456,-0.19901863
0.43318343,0.61493474,0.7956258,0.7969972,0.24362254,0.47869542,0.99686486,0.39744538,0.5694101,0.77169394,0.7129872,-0.018613249
0.15877011,0.36055228,0.6235348,0.38586268,0.5391712,0.7234581,0.51033705,0.682536,0.8615505,0.4150097,0.09033993,-0.22304906
0.1341278,0.40457517,0.70998836,0.2198751,0.11309266,0.89228016,0.7512134,0.44636706,0.60456884,0.2553231,0.12475822,-0.004757999
0.14400615,0.2639265,0.78040344,0.3031665,0.12153326,0.9298629,0.53510743,0.41477567,0.76424414,0.6715853,0.16385148,0.03285265
0.21357617,0.46125132,0.69904304,0.4092586,0.25250486,0.7323042,0.9951144,0.5289688,0.44519165,0.629117,0.3719549,0.001589754
0.2866816,0.5717321,0.73626137,0.6390227,0.4333173,0.4758543,0.9958956,0.45674315,0.46829665,0.72711825,0.54534084,-0.15982884
0.3001911,0.5051484,0.69089556,0.6818465,0.42444596,0.5351249,0.99148595,0.509505,0.56841266,0.6345588,0.6084478,-0.15137917
0.15066014,0.39501706,0.702353,0.3235102,0.056593973,0.85427666,0.39392367,0.39171314,0.64792466,0.38041815,0.026213584,0.025044356
0.15968853,0.38435844,0.70830464,0.23387338,0.1664045,0.8388257,0.9953803,0.57780707,0.4012423,0.65728486,0.19495712,0.0452613
